timestamp,signal,price,z_score
2025-05-21T22:23:58.130171,HOLD,0.0405,0.4864093085963257
2025-05-21T17:45:11.727728,HOLD,0.0405,0.39822068067417715
2025-05-21T17:45:11.732198,HOLD,0.0405,0.39822068067417715
